,Unnamed: 0,timestamp,hr_time,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,key,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin,date
211867,211867,1631715812965,2021-09-15 14:23:32,32.560001373291016,48.2770004272461,939.143310546875,0,1776,817,2787,1500,923,0,1172.677978515625,1108.954345703125,1172.677978515625,1172.677978515625,7774.5341796875,8830.0732421875,8850.392578125,8853.65234375,8855.53125,0.4937546253204346,0.0,0.0160130113363266,0.0320260226726532,0,256,512,38.86028671264648,38.40872192382813,39.311920166015625,32.954833984375,0.652099609375,4203,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715498459,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,627.7359397477722,47.65714361038209,44.31777102127076,0.6277359397477722,3.686950165947983,0.0,184.2,323.6591220703125,809.1478051757813,281.44271484375,703.606787109375,1,2021-09-15 14:23:32
211870,211870,1631715843966,2021-09-15 14:24:03,32.549999237060554,48.2509994506836,939.1370849609376,0,1902,814,2784,1532,921,0,1179.076171875,1115.0047607421877,1179.076171875,1179.076171875,7816.9521484375,8878.25,8898.6806640625,8901.9580078125,8903.84765625,0.5136384963989258,0.0,-0.0320260226726532,0.0,0,65024,0,38.81539916992188,38.41392135620117,39.19729232788086,33.3046875,0.722412109375,4200,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715529399,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3131932942199,48.68082079086304,44.3232614845276,0.6253131932942199,3.728158749153523,0.0,184.4,325.4250234375,813.5625585937498,282.97828125,707.445703125,1,2021-09-15 14:24:03
211873,211873,1631715875171,2021-09-15 14:24:35,32.540000915527344,48.26399993896485,939.1735229492188,0,1792,816,2794,1510,920,0,1177.7696533203125,1113.7694091796877,1177.7696533203125,1177.7696533203125,7808.291015625,8868.4130859375,8888.8212890625,8892.0947265625,8893.9814453125,0.4876378774642944,0.0640520453453064,-0.0320260226726532,-0.0640520453453064,1024,65024,64512,38.71524429321289,38.329322814941406,39.136497497558594,32.892333984375,0.156005859375,4221,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715560723,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.9317622418212,47.976919203186036,44.32781795578003,0.6269317622418211,3.7020460861188975,0.0,184.3,325.06442431640625,812.6610607910154,282.664716796875,706.6617919921873,1,2021-09-15 14:24:35
211876,211876,1631715906370,2021-09-15 14:25:06,32.540000915527344,48.30099868774414,939.1964721679688,0,1790,817,2788,1507,921,0,1151.413330078125,1088.84521484375,1151.413330078125,1151.413330078125,7633.5556640625,8669.9541015625,8689.9052734375,8693.1064453125,8694.9501953125,0.4894293546676636,-0.0320260226726532,-0.0160130113363266,0.0640520453453064,65024,65280,1024,38.92681121826172,38.68059158325195,39.26824951171875,33.3046875,0.525146484375,4204,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715591919,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,627.7684497837829,47.88131878967286,44.3269336856842,0.6277684497837829,3.6724326721923775,0.0,183.5,317.7900791015625,794.4751977539063,276.33919921875,690.847998046875,1,2021-09-15 14:25:06
211879,211879,1631715937181,2021-09-15 14:25:37,32.540000915527344,48.2760009765625,939.2139282226562,0,1874,817,2785,1492,922,0,1171.4163818359375,1107.76123046875,1171.4163818359375,1171.4163818359375,7766.169921875,8820.5732421875,8840.87109375,8844.1279296875,8846.00390625,0.4948259592056274,-0.0320260226726532,0.0160130113363266,-0.0160130113363266,65024,256,65280,38.96084213256836,38.53816604614258,39.54864883422852,33.0546875,0.349365234375,4214,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715622622,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,627.7441150119017,47.40104881439209,44.327531130981455,0.6277441150119017,3.675758299499017,0.0,184.1,323.31092138671875,808.2773034667969,281.139931640625,702.8498291015625,1,2021-09-15 14:25:37
211883,211883,1631715968380,2021-09-15 14:26:08,32.529998779296875,48.249000549316406,939.1978759765624,0,1795,815,2785,1514,917,0,1187.47412109375,1122.9464111328123,1187.47412109375,1187.47412109375,7872.62841796875,8941.4853515625,8962.0615234375,8965.3623046875,8967.2646484375,0.4983714818954468,-0.0320260226726532,0.0,0.096078060567379,65024,0,1536,39.400970458984375,38.57445526123047,45.89639663696289,32.9921875,1.056396484375,4219,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715653873,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.1210656130983,48.10471520080567,44.33304548110962,0.6261210656130981,3.715547747207308,0.0,184.6,327.742857421875,819.3571435546875,284.9937890625,712.48447265625,1,2021-09-15 14:26:08
211886,211886,1631715998996,2021-09-15 14:26:38,32.540000915527344,48.28799819946289,939.17919921875,0,1961,814,2782,1510,919,0,1183.2862548828125,1118.9862060546877,1183.2862548828125,1183.2862548828125,7844.8642578125,8909.9521484375,8930.4560546875,8933.7451171875,8935.640625,0.5036560297012329,0.0,0.0,-0.0480390302836895,0,0,64768,39.10745239257813,38.63399887084961,41.66668319702149,33.1484375,0.42578125,4210,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715684522,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3537840684508,47.97717838439942,44.327244397354136,0.6253537840684508,3.7075136850035046,0.0,184.5,326.58700634765626,816.4675158691406,283.988701171875,709.9717529296875,1,2021-09-15 14:26:38
211889,211889,1631716030197,2021-09-15 14:27:10,32.540000915527344,48.33700180053711,939.2285766601562,0,1740,815,2788,1500,917,0,1176.0030517578125,1112.0987548828123,1176.0030517578125,1176.0030517578125,7796.57861328125,8855.111328125,8875.48828125,8878.7568359375,8880.640625,0.4894855022430421,-0.0160130113363266,0.0160130113363266,-0.1761431097984314,65280,256,62720,39.01416397094727,38.66336441040039,39.481422424316406,32.986083984375,0.517333984375,4204,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715715924,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.2021580940246,47.657707623291024,44.32607321128845,0.6262021580940247,3.6892222460218993,0.0,184.3,324.57684228515626,811.4421057128907,282.240732421875,705.6018310546875,1,2021-09-15 14:27:10
211892,211892,1631716061397,2021-09-15 14:27:41,32.540000915527344,48.36199951171875,939.2999877929688,0,1849,817,2785,1496,914,0,1183.2359619140625,1118.9385986328123,1183.2359619140625,1183.2359619140625,7844.5302734375,8909.5732421875,8930.0751953125,8933.3642578125,8935.259765625,0.4783855676651001,0.0160130113363266,0.0160130113363266,0.096078060567379,256,256,1536,38.98977661132813,38.502967834472656,39.29590225219727,32.954833984375,0.548583984375,4217,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715746958,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,627.8278328659056,47.529977598571776,44.32547576599122,0.6278278328659056,3.691911011886102,0.0,184.5,326.57312548828116,816.4328137207029,283.976630859375,709.9415771484373,1,2021-09-15 14:27:41
211895,211895,1631716092206,2021-09-15 14:28:12,32.529998779296875,48.361000061035156,939.2918701171876,0,1856,815,2785,1485,913,0,1183.1290283203125,1118.83740234375,1183.1290283203125,1183.1290283203125,7843.8212890625,8908.767578125,8929.2685546875,8932.5576171875,8934.4521484375,0.5012795925140381,-0.0160130113363266,0.0,0.0,65280,0,0,39.033287048339844,38.696937561035156,39.46435546875,33.017333984375,0.2412109375,4225,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715777652,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.2300948977661,47.17792479553225,44.33036869277953,0.6262300948977659,3.6789865715262806,0.0,184.5,326.54361181640627,816.3590295410156,283.950966796875,709.8774169921875,1,2021-09-15 14:28:12
211898,211898,1631716123210,2021-09-15 14:28:43,32.540000915527344,48.32600021362305,939.2675170898438,0,1923,815,2784,1478,919,0,1172.0560302734375,1108.3662109375,1172.0560302734375,1172.0560302734375,7770.41064453125,8825.3896484375,8845.69921875,8848.95703125,8850.833984375,0.4922347068786621,-0.0480390302836895,-0.0160130113363266,0.0160130113363266,64768,65280,256,38.8922119140625,38.528656005859375,39.18779373168945,32.986083984375,0.140380859375,4221,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715808757,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.1914482691955,46.953588806152354,44.326336149215706,0.6261914482691955,3.660771380965957,0.0,184.2,323.48746435546883,808.7186608886717,281.293447265625,703.2336181640625,1,2021-09-15 14:28:43
211901,211901,1631716154423,2021-09-15 14:29:14,32.540000915527344,48.32600021362305,939.2501831054688,0,1803,814,2778,1475,916,0,1181.2703857421875,1117.079833984375,1181.2703857421875,1181.2703857421875,7831.4990234375,8894.7724609375,8915.2412109375,8918.5244140625,8920.4169921875,0.4910928010940552,0.0160130113363266,0.0,0.0,256,0,0,38.92779922485352,38.41722106933594,39.28741836547852,32.829833984375,0.42578125,4208,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715840359,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3907782691954,46.85758880615235,44.326336149215706,0.6253907782691954,3.6664512732688967,0.0,184.4,326.03062646484375,815.0765661621092,283.504892578125,708.7622314453125,1,2021-09-15 14:29:14
211904,211904,1631716185416,2021-09-15 14:29:45,32.540000915527344,48.28799819946289,939.3038940429688,0,1942,814,2774,1467,911,0,1172.700927734375,1108.97607421875,1172.700927734375,1172.700927734375,7774.6865234375,8830.24609375,8850.56640625,8853.826171875,8855.705078125,0.49262988567352295,-0.0480390302836895,-0.0160130113363266,0.0640520453453064,64768,65280,1024,38.90719985961914,38.44379425048828,39.32894134521485,32.986083984375,0.140380859375,4206,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715870893,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3537840684508,46.601178384399425,44.327244397354136,0.6253537840684508,3.6490446555492415,0.0,184.2,323.6654560546875,809.1636401367186,281.44822265625,703.620556640625,1,2021-09-15 14:29:45
211907,211907,1631716216619,2021-09-15 14:30:16,32.549999237060554,48.3129997253418,939.319580078125,0,1772,815,2779,1467,914,0,1159.2039794921875,1096.2125244140623,1159.2039794921875,1159.2039794921875,7685.205078125,8728.6162109375,8748.7021484375,8751.9248046875,8753.78125,0.4734289646148682,0.0320260226726532,-0.0160130113363266,-0.0320260226726532,512,65280,65024,38.98048782348633,38.49518203735352,39.60984802246094,33.0546875,0.75,4224,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715902172,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.1742193215943,46.60149039382936,44.32177967796326,0.6261742193215942,3.636273724172029,0.0,183.8,319.94029833984376,799.8507458496092,278.208955078125,695.5223876953123,1,2021-09-15 14:30:16
211910,211910,1631716247428,2021-09-15 14:30:47,32.549999237060554,48.3129997253418,939.292724609375,0,1904,814,2780,1478,906,0,1172.15283203125,1108.457763671875,1172.15283203125,1172.15283203125,7771.052734375,8826.119140625,8846.4296875,8849.6875,8851.5654296875,0.4886490106582642,-0.0320260226726532,-0.0160130113363266,-0.0800650492310524,65024,65280,64256,38.97595977783203,38.563377380371094,40.23805236816406,33.267333984375,0.478271484375,4212,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715932904,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3735493215943,46.953490393829355,44.32177967796326,0.6253735493215942,3.6613793957320273,0.0,184.2,323.514181640625,808.7854541015623,281.3166796875,703.29169921875,1,2021-09-15 14:30:47
211913,211913,1631716278627,2021-09-15 14:31:18,32.549999237060554,48.3129997253418,939.338623046875,0,1768,814,2776,1457,918,0,1169.7041015625,1106.1419677734377,1169.7041015625,1169.7041015625,7754.81787109375,8807.6806640625,8827.9482421875,8831.2001953125,8833.0732421875,0.4971234798431397,0.0,0.0160130113363266,-0.096078060567379,0,256,64000,38.9351806640625,38.39653396606445,39.645240783691406,32.892333984375,0.42578125,4203,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715964175,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3735493215943,46.28149039382936,44.32177967796326,0.6253735493215942,3.635364899706328,0.0,184.1,322.83833203125,807.0958300781249,280.728984375,701.8224609375,1,2021-09-15 14:31:18
211916,211916,1631716309439,2021-09-15 14:31:49,32.549999237060554,48.31399917602539,939.3770751953124,0,1759,816,2782,1467,913,0,1171.236083984375,1107.5908203125,1171.236083984375,1171.236083984375,7764.974609375,8819.2158203125,8839.5107421875,8842.7666015625,8844.642578125,0.5006833076477051,-0.0480390302836895,-0.0160130113363266,-0.0160130113363266,64768,65280,65280,38.922279357910156,38.48450469970703,39.61835479736328,32.829833984375,0.6396484375,4218,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631715995145,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,626.9758622668456,46.60150118789673,44.32175579109192,0.6269758622668457,3.64813248002465,0.0,184.1,323.2611591796875,808.1528979492186,281.09666015625,702.741650390625,1,2021-09-15 14:31:49
211919,211919,1631716340636,2021-09-15 14:32:20,32.560001373291016,48.31399917602539,939.385009765625,0,1795,814,2777,1471,909,0,1167.4532470703125,1104.013427734375,1167.4532470703125,1167.4532470703125,7739.8955078125,8790.7314453125,8810.9609375,8814.2060546875,8816.076171875,0.5016543865203857,0.0,0.0,-0.0800650492310524,0,0,64256,38.98897171020508,38.6616439819336,39.31889343261719,32.9296875,0.41015625,4226,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631716026146,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3699472897339,46.729543196868896,44.31688675117493,0.6253699472897339,3.6494195328856915,0.0,184.0,322.21709619140626,805.5427404785156,280.188779296875,700.4719482421875,1,2021-09-15 14:32:20
211922,211922,1631716371449,2021-09-15 14:32:51,32.560001373291016,48.28900146484375,939.3580932617188,0,1842,812,2775,1457,912,0,1161.9423828125,1098.8021240234377,1161.9423828125,1161.9423828125,7703.3603515625,8749.236328125,8769.369140625,8772.599609375,8774.4609375,0.5168633460998535,-0.0160130113363266,0.0,0.0800650492310524,65280,0,1280,38.949302673339844,38.66730499267578,39.4339714050293,33.0546875,0.675537109375,4214,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631716056928,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,623.7442725178528,46.281273221588144,44.317484196472165,0.6237442725178528,3.628245613717703,0.0,183.9,320.69609765625,801.7402441406249,278.866171875,697.1654296875,1,2021-09-15 14:32:51
211925,211925,1631716402842,2021-09-15 14:33:22,32.549999237060554,48.30099868774414,939.3463745117188,0,1840,810,2775,1435,906,0,1157.6815185546875,1094.772705078125,1157.6815185546875,1157.6815185546875,7675.11181640625,8717.15234375,8737.2119140625,8740.4296875,8742.2841796875,0.4936321973800659,0.0,-0.0160130113363266,0.0,0,65280,0,38.98927688598633,38.53503799438477,39.420204162597656,33.017333984375,0.509521484375,4214,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631716088297,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,622.1591865515136,45.5773607826233,44.32206650276184,0.6221591865515136,3.598689998234632,0.0,183.7,319.52009912109384,798.8002478027344,277.843564453125,694.6089111328125,1,2021-09-15 14:33:22
211928,211928,1631716433458,2021-09-15 14:33:53,32.549999237060554,48.30099868774414,939.319580078125,0,1894,814,2782,1460,909,0,1165.15185546875,1101.8372802734377,1165.15185546875,1165.15185546875,7724.638671875,8773.4033203125,8793.5927734375,8796.8310546875,8798.697265625,0.5193337202072144,-0.0160130113363266,0.0,-0.096078060567379,65280,0,64000,38.9528694152832,38.58229064941406,39.32426452636719,32.892333984375,0.37109375,4208,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1631716118939,E3-CB-F6-CA-1D-C5,17.4453301,78.3498561,15.156000137329102,625.3618665515138,46.37736078262329,44.32206650276184,0.6253618665515137,3.634272424506477,0.0,184.0,321.581912109375,803.9547802734373,279.6364453125,699.0911132812498,1,2021-09-15 14:33:53
