,Date Time, Monitor ID, Location ID, CO(ppm),data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp,Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
323,2021-09-17 19:22:00,1,1,1.56,30.27,45.527,939.081,45.981,45.39,46.395,835.0,4675.0,2844.0,1812.0,-0.032,-0.032,0.096,65024.0,65024.0,1536.0,71.463,0.016,2114.769,2406.967,2412.762,2413.758,2414.405,302.319,319.698,319.703,319.704,0.521,14.0,-287.0,0.0,96.0,4126.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,13.354,1631886738379.0,234884.0,234884.0,1631886738379.0,30.27,45.527,939.081,14.0,-287.0,835.0,2844.0,4675.0,1812.0,0.0,319.698,302.319,319.703,319.704,2114.769,2406.967,2412.762,2413.758,2414.405,0.521,-0.032,-0.032,0.096,65024.0,65024.0,1536.0,45.981,45.39,46.395,71.463,0.016,4126.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886749781.0,17.445,78.35,13.354,47.296,149.218,69.795,0.047,3.955,41.985,158.4,88.237,220.592,76.727,191.819,1.0
324,2021-09-17 19:23:00,1,1,1.12,30.37,45.32,939.044,45.406,44.926,45.875,838.0,4682.0,2847.0,1807.0,0.048,0.016,-0.08,768.0,256.0,64256.0,71.369,0.265,1991.009,2266.423,2272.094,2273.075,2273.691,284.695,301.266,301.437,301.471,0.539,13.0,-265.0,0.0,96.0,4107.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,16.501,1631886806552.0,234885.0,234885.0,1631886806552.0,30.37,45.32,939.044,13.0,-265.0,838.0,2847.0,4682.0,1807.0,0.0,301.266,284.695,301.437,301.471,1991.009,2266.423,2272.094,2273.075,2273.691,0.539,0.048,0.016,-0.08,768.0,256.0,64256.0,45.406,44.926,45.875,71.369,0.265,4107.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886809487.0,17.445,78.35,16.501,46.348,149.44,68.016,0.046,3.89,41.607,157.8,83.149,207.873,72.304,180.759,1.0
325,2021-09-17 19:24:00,1,1,5.62,30.45,46.389,939.123,61.751,48.445,76.511,693.0,4107.0,2444.0,1648.0,0.016,0.016,0.0,256.0,256.0,0.0,62.435,0.031,937.114,1066.591,1069.155,1069.596,1069.883,133.965,141.663,141.663,141.663,0.508,35.0,-690.0,0.0,96.0,4102.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,18.261,1631886862202.0,234886.0,234886.0,1631886862202.0,30.45,46.389,939.123,35.0,-690.0,693.0,2444.0,4107.0,1648.0,0.0,141.663,133.965,141.663,141.663,937.114,1066.591,1069.155,1069.596,1069.883,0.508,0.016,0.016,0.0,256.0,256.0,0.0,61.751,48.445,76.511,62.435,0.031,4102.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886873862.0,17.445,78.35,18.261,70.18,131.052,106.133,0.07,2.894,33.781,153.0,39.099,97.748,33.999,84.998,1.0
326,2021-09-17 19:25:00,1,1,5.74,30.6,47.799,939.189,62.496,45.035,87.497,486.0,3507.0,1865.0,1482.0,-0.016,-0.032,-0.048,65280.0,65024.0,64768.0,71.369,0.086,157.694,179.482,179.913,179.988,180.036,22.543,23.839,23.839,23.839,0.5,40.0,-799.0,0.0,96.0,4107.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.728,1631886959992.0,234887.0,234887.0,1631886959992.0,30.6,47.799,939.189,40.0,-799.0,486.0,1865.0,3507.0,1482.0,0.0,23.839,22.543,23.839,23.839,157.694,179.482,179.913,179.988,180.036,0.5,-0.016,-0.032,-0.048,65280.0,65024.0,64768.0,62.496,45.035,87.497,71.369,0.086,4107.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886972939.0,17.445,78.35,14.728,104.048,111.868,114.703,0.104,1.54,22.864,88.8,6.579,16.449,5.721,14.303,1.0
327,2021-09-17 19:26:00,1,1,5.7,30.69,47.64,939.204,54.942,45.614,76.714,579.0,3782.0,2125.0,1560.0,-0.016,0.0,-0.048,65280.0,0.0,64768.0,68.847,0.387,617.726,703.075,704.765,705.056,705.245,88.307,93.381,93.381,93.382,0.487,29.0,-569.0,0.0,96.0,4111.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.208,1631887019809.0,234888.0,234888.0,1631887019809.0,30.69,47.64,939.204,29.0,-569.0,579.0,2125.0,3782.0,1560.0,0.0,93.381,88.307,93.381,93.382,617.726,703.075,704.765,705.056,705.245,0.487,-0.016,0.0,-0.048,65280.0,0.0,64768.0,54.942,45.614,76.714,68.847,0.387,4111.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887022757.0,17.445,78.35,14.208,88.058,120.666,95.573,0.088,2.454,30.673,151.5,25.773,64.433,22.412,56.029,1.0
329,2021-09-17 19:28:00,1,1,5.72,30.79,47.266,939.238,46.031,45.661,46.323,580.0,3760.0,2127.0,1550.0,0.0,-0.016,0.064,0.0,65280.0,1024.0,69.275,0.64,464.097,528.219,529.489,529.707,529.849,66.345,70.157,70.157,70.157,0.458,15.0,-295.0,0.0,96.0,4101.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.793,1631887097523.0,234889.0,234889.0,1631887097523.0,30.79,47.266,939.238,15.0,-295.0,580.0,2127.0,3760.0,1550.0,0.0,70.157,66.345,70.157,70.157,464.097,528.219,529.489,529.707,529.849,0.458,0.0,-0.016,0.064,0.0,65280.0,1024.0,46.031,45.661,46.323,69.275,0.64,4101.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887100812.0,17.445,78.35,14.793,87.461,119.959,71.236,0.087,2.239,29.525,139.4,19.363,48.409,16.838,42.094,1.0
331,2021-09-17 19:30:00,1,1,5.79,30.91,46.821,939.286,46.464,46.086,46.892,580.0,3728.0,2124.0,1548.0,0.0,-0.032,0.0,0.0,65024.0,0.0,69.467,0.265,348.83,397.026,397.981,398.145,398.252,49.867,52.733,52.732,52.733,0.469,13.0,-263.0,0.0,95.0,4093.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,13.557,1631887231082.0,234890.0,234890.0,1631887231082.0,30.91,46.821,939.286,13.0,-263.0,580.0,2124.0,3728.0,1548.0,0.0,52.733,49.867,52.732,52.733,348.83,397.026,397.981,398.145,398.252,0.469,0.0,-0.032,0.0,0.0,65024.0,0.0,46.464,46.086,46.892,69.467,0.265,4093.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887234368.0,17.445,78.35,13.557,86.945,118.93,67.717,0.087,2.042,27.985,104.4,14.554,36.385,12.656,31.64,1.0
333,2021-09-17 19:32:00,1,1,5.85,31.03,46.47,939.271,47.047,46.723,47.417,580.0,3707.0,2129.0,1535.0,0.064,0.016,0.032,1024.0,256.0,512.0,69.181,0.434,286.81,326.437,327.222,327.357,327.445,41.001,43.357,43.357,43.357,0.472,4.0,-77.0,0.0,95.0,4109.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.561,1631887332055.0,234891.0,234891.0,1631887332055.0,31.03,46.47,939.271,4.0,-77.0,580.0,2129.0,3707.0,1535.0,0.0,43.357,41.001,43.357,43.357,286.81,326.437,327.222,327.357,327.445,0.472,0.064,0.016,0.032,1024.0,256.0,512.0,47.047,46.723,47.417,69.181,0.434,4109.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887343679.0,17.445,78.35,14.561,86.42,118.255,52.048,0.086,1.918,27.826,93.4,11.967,29.916,10.406,26.014,1.0
334,2021-09-17 19:33:00,1,1,5.92,31.09,46.272,939.224,47.28,46.94,47.697,582.0,3710.0,2122.0,1540.0,-0.032,-0.016,0.08,65024.0,65280.0,1280.0,69.404,0.249,250.152,277.486,278.154,278.268,278.343,34.853,36.855,36.855,36.855,0.466,0.0,93.0,0.0,95.0,4098.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-24.0,4.0,17.445,78.35,15.088,1631887412743.0,234892.0,234892.0,1631887412743.0,31.09,46.272,939.224,0.0,93.0,582.0,2122.0,3710.0,1540.0,0.0,36.855,34.853,36.855,36.855,250.152,277.486,278.154,278.268,278.343,0.466,-0.032,-0.016,0.08,65024.0,65280.0,1280.0,47.28,46.94,47.697,69.404,0.249,4098.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887424095.0,17.445,78.35,15.088,85.825,118.349,45.081,0.086,1.825,0.0,90.8,10.172,25.43,8.845,22.113,1.0
335,2021-09-17 19:34:00,1,1,5.96,31.14,46.121,939.307,47.334,47.022,47.594,579.0,3685.0,2132.0,1536.0,0.032,-0.032,0.016,512.0,65024.0,256.0,69.525,0.533,241.989,275.423,276.085,276.199,276.273,34.593,36.581,36.581,36.581,0.445,2.0,-44.0,0.0,95.0,4094.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-24.0,4.0,17.445,78.35,14.643,1631887467013.0,234893.0,234893.0,1631887467013.0,31.14,46.121,939.307,2.0,-44.0,579.0,2132.0,3685.0,1536.0,0.0,36.581,34.593,36.581,36.581,241.989,275.423,276.085,276.199,276.273,0.445,0.032,-0.032,0.016,512.0,65024.0,256.0,47.334,47.022,47.594,69.525,0.533,4094.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887469972.0,17.445,78.35,14.643,86.109,117.548,48.532,0.086,1.816,27.421,90.5,10.096,25.241,8.78,21.949,1.0
336,2021-09-17 19:35:00,1,1,6.0,31.23,45.912,939.313,47.58,47.296,47.844,581.0,3682.0,2132.0,1534.0,0.048,-0.016,0.08,768.0,65280.0,1280.0,69.494,0.125,202.765,230.78,231.335,231.43,231.492,28.986,30.652,30.652,30.652,0.467,0.0,23.0,0.0,95.0,4091.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-24.0,4.0,17.445,78.35,14.673,1631887547895.0,234894.0,234894.0,1631887547895.0,31.23,45.912,939.313,0.0,23.0,581.0,2132.0,3682.0,1534.0,0.0,30.652,28.986,30.652,30.652,202.765,230.78,231.335,231.43,231.492,0.467,0.048,-0.016,0.08,768.0,65280.0,1280.0,47.58,47.296,47.844,69.494,0.125,4091.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887551170.0,17.445,78.35,14.673,85.376,117.45,45.022,0.085,1.719,0.0,90.5,8.46,21.15,7.356,18.391,1.0
338,2021-09-17 19:37:00,1,1,6.11,31.29,45.703,939.337,47.801,47.35,48.343,581.0,3682.0,2128.0,1533.0,-0.016,-0.032,-0.016,65280.0,65024.0,65280.0,69.65,0.624,182.384,207.584,208.083,208.168,208.224,26.073,27.571,27.571,27.571,0.465,0.0,99.0,0.0,95.0,4094.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-24.0,4.0,17.445,78.35,14.562,1631887637728.0,234895.0,234895.0,1631887637728.0,31.29,45.703,939.337,0.0,99.0,581.0,2128.0,3682.0,1533.0,0.0,27.571,26.073,27.571,27.571,182.384,207.584,208.083,208.168,208.224,0.465,-0.016,-0.032,-0.016,65280.0,65024.0,65280.0,47.801,47.35,48.343,69.65,0.624,4094.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887645592.0,17.445,78.35,14.562,85.116,117.448,44.998,0.085,1.664,0.0,90.5,7.61,19.024,6.617,16.543,1.0
339,2021-09-17 19:38:00,1,1,6.15,31.37,45.505,939.349,47.731,47.464,47.981,583.0,3671.0,2129.0,1530.0,-0.032,0.032,0.032,65024.0,512.0,512.0,69.467,0.758,169.047,192.403,192.866,192.945,192.997,24.166,25.555,25.555,25.555,0.474,0.0,164.0,0.0,94.0,4084.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-24.0,4.0,17.445,78.35,17.596,1631887732148.0,234896.0,234896.0,1631887732148.0,31.37,45.505,939.349,0.0,164.0,583.0,2129.0,3671.0,1530.0,0.0,25.555,24.166,25.555,25.555,169.047,192.403,192.866,192.945,192.997,0.474,-0.032,0.032,0.032,65024.0,512.0,512.0,47.731,47.464,47.981,69.467,0.758,4084.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887735469.0,17.445,78.35,17.596,84.428,117.094,44.963,0.084,1.624,0.0,90.4,7.053,17.633,6.133,15.333,1.0
341,2021-09-17 19:40:00,1,1,6.25,31.44,45.331,939.383,47.847,47.512,48.16,582.0,3660.0,2127.0,1527.0,0.0,0.032,-0.08,0.0,512.0,64256.0,69.744,0.334,146.724,166.996,167.397,167.466,167.511,20.975,22.18,22.18,22.18,0.477,0.0,261.0,0.0,94.0,4087.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.344,1631887826524.0,234897.0,234897.0,1631887826524.0,31.44,45.331,939.383,0.0,261.0,582.0,2127.0,3660.0,1527.0,0.0,22.18,20.975,22.18,22.18,146.724,166.996,167.397,167.466,167.511,0.477,0.0,0.032,-0.08,0.0,512.0,64256.0,47.847,47.512,48.16,69.744,0.334,4087.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887838731.0,17.445,78.35,14.344,84.287,116.741,44.933,0.084,1.553,0.0,90.3,6.122,15.304,5.323,13.308,1.0
342,2021-09-17 19:41:00,1,1,6.26,31.51,45.144,939.43,47.758,47.458,47.989,583.0,3646.0,2135.0,1528.0,-0.016,0.0,-0.048,65280.0,0.0,64768.0,69.592,0.287,142.567,162.265,162.655,162.722,162.765,20.381,21.552,21.552,21.552,0.459,0.0,245.0,0.0,94.0,4075.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.284,1631887894919.0,234898.0,234898.0,1631887894919.0,31.51,45.144,939.43,0.0,245.0,583.0,2135.0,3646.0,1528.0,0.0,21.552,20.381,21.552,21.552,142.567,162.265,162.655,162.722,162.765,0.459,-0.016,0.0,-0.048,65280.0,0.0,64768.0,47.758,47.458,47.989,69.592,0.287,4075.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887897864.0,17.445,78.35,14.284,83.812,116.291,44.904,0.084,1.538,0.0,90.2,5.948,14.871,5.172,12.931,1.0
343,2021-09-17 19:42:00,1,1,6.3,31.56,45.052,939.432,47.646,47.248,47.887,584.0,3664.0,2128.0,1523.0,-0.048,-0.016,-0.064,64768.0,65280.0,64512.0,69.485,0.569,130.242,148.237,148.593,148.655,148.694,18.619,19.689,19.689,19.689,0.465,0.0,134.0,0.0,94.0,4082.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-28.0,4.0,17.445,78.35,16.81,1631887958721.0,234899.0,234899.0,1631887958721.0,31.56,45.052,939.432,0.0,134.0,584.0,2128.0,3664.0,1523.0,0.0,19.689,18.619,19.689,19.689,130.242,148.237,148.593,148.655,148.694,0.465,-0.048,-0.016,-0.064,64768.0,65280.0,64512.0,47.646,47.248,47.887,69.485,0.569,4082.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631887971189.0,17.445,78.35,16.81,83.42,116.866,44.882,0.083,1.499,0.0,90.3,5.434,13.585,4.725,11.813,1.0
344,2021-09-17 19:43:00,1,1,6.35,31.59,44.96,939.409,47.861,47.477,48.076,583.0,3642.0,2140.0,1520.0,-0.032,0.0,0.048,65024.0,0.0,768.0,69.869,0.387,106.386,121.085,121.376,121.426,121.458,15.208,16.082,16.082,16.082,0.435,0.0,153.0,0.0,94.0,4080.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-28.0,4.0,17.445,78.35,14.567,1631888031851.0,234900.0,234900.0,1631888031851.0,31.59,44.96,939.409,0.0,153.0,583.0,2140.0,3642.0,1520.0,0.0,16.082,15.208,16.082,16.082,106.386,121.085,121.376,121.426,121.458,0.435,-0.032,0.0,0.048,65024.0,0.0,768.0,47.861,47.477,48.076,69.869,0.387,4080.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888034793.0,17.445,78.35,14.567,83.457,116.161,44.869,0.083,1.403,0.0,90.1,4.439,11.097,3.86,9.649,1.0
346,2021-09-17 19:45:00,1,1,6.43,31.63,44.842,939.455,48.016,47.655,48.269,583.0,3646.0,2135.0,1524.0,0.0,0.0,0.0,256.0,64768.0,0.0,69.842,0.117,101.947,116.033,116.312,116.36,116.391,14.574,15.411,15.411,15.411,0.461,0.0,287.0,0.0,94.0,4091.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-28.0,4.0,17.445,78.35,14.839,1631888102602.0,234901.0,234901.0,1631888102602.0,31.63,44.842,939.455,0.0,287.0,583.0,2135.0,3646.0,1524.0,0.0,15.411,14.574,15.411,15.411,101.947,116.033,116.312,116.36,116.391,0.461,0.0,0.0,0.0,256.0,64768.0,0.0,48.016,47.655,48.269,69.842,0.117,4091.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888105928.0,17.445,78.35,14.839,83.283,116.288,44.853,0.083,1.386,0.0,90.2,4.254,10.634,3.699,9.247,1.0
347,2021-09-17 19:46:00,1,1,6.45,31.7,44.693,939.479,48.241,47.893,48.448,583.0,3650.0,2139.0,1519.0,0.032,-0.032,-0.016,512.0,65024.0,65280.0,69.619,0.502,100.857,114.792,115.068,115.116,115.147,14.418,15.247,15.247,15.247,0.458,0.0,185.0,0.0,94.0,4087.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,17.364,1631888164425.0,234902.0,234902.0,1631888164425.0,31.7,44.693,939.479,0.0,185.0,583.0,2139.0,3650.0,1519.0,0.0,15.247,14.418,15.247,15.247,100.857,114.792,115.068,115.116,115.147,0.458,0.032,-0.032,-0.016,512.0,65024.0,65280.0,48.241,47.893,48.448,69.619,0.502,4087.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888178975.0,17.445,78.35,17.364,82.971,116.415,44.822,0.083,1.383,0.0,90.2,4.208,10.52,3.659,9.148,1.0
348,2021-09-17 19:47:00,1,1,6.48,31.76,44.565,939.504,48.326,47.928,48.559,584.0,3635.0,2138.0,1519.0,0.032,0.0,0.0,512.0,0.0,0.0,69.81,0.202,101.297,115.293,115.57,115.618,115.649,14.481,15.313,15.313,15.313,0.488,0.0,269.0,0.0,94.0,4081.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.857,1631888268565.0,234903.0,234903.0,1631888268565.0,31.76,44.565,939.504,0.0,269.0,584.0,2138.0,3635.0,1519.0,0.0,15.313,14.481,15.313,15.313,101.297,115.293,115.57,115.618,115.649,0.488,0.032,0.0,0.0,512.0,0.0,0.0,48.326,47.928,48.559,69.81,0.202,4081.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888271855.0,17.445,78.35,14.857,82.537,115.934,44.796,0.083,1.384,0.0,90.0,4.226,10.566,3.675,9.188,1.0
350,2021-09-17 19:49:00,1,1,6.55,31.84,44.379,939.536,48.464,48.153,48.642,586.0,3642.0,2139.0,1518.0,0.016,-0.032,-0.096,256.0,65024.0,64000.0,69.592,0.202,79.768,90.789,91.007,91.045,91.069,11.403,12.058,12.058,12.058,0.446,0.0,365.0,0.0,94.0,4089.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,13.978,1631888393791.0,234904.0,234904.0,1631888393791.0,31.84,44.379,939.536,0.0,365.0,586.0,2139.0,3642.0,1518.0,0.0,12.058,11.403,12.058,12.058,79.768,90.789,91.007,91.045,91.069,0.446,0.016,-0.032,-0.096,256.0,65024.0,64000.0,48.464,48.153,48.642,69.592,0.202,4089.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888397075.0,17.445,78.35,13.978,81.848,116.156,44.761,0.082,1.286,0.0,90.1,3.328,8.32,2.894,7.235,1.0
353,2021-09-17 19:52:00,1,1,6.62,31.93,44.183,939.491,48.401,48.173,48.573,586.0,3632.0,2136.0,1518.0,0.0,0.0,0.048,0.0,0.0,768.0,69.681,0.426,72.111,82.074,82.271,82.305,82.327,10.309,10.901,10.901,10.901,0.464,0.0,312.0,0.0,93.0,4078.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,16.874,1631888538884.0,234905.0,234905.0,1631888538884.0,31.93,44.183,939.491,0.0,312.0,586.0,2136.0,3632.0,1518.0,0.0,10.901,10.309,10.901,10.901,72.111,82.074,82.271,82.305,82.327,0.464,0.0,0.0,0.048,0.0,0.0,768.0,48.401,48.173,48.573,69.681,0.426,4078.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888542594.0,17.445,78.35,16.874,81.448,115.834,44.722,0.081,1.246,0.0,90.0,3.009,7.522,2.616,6.541,1.0
354,2021-09-17 19:53:00,1,1,6.64,31.98,44.079,939.566,48.466,48.208,48.689,587.0,3635.0,2143.0,1521.0,-0.048,0.0,-0.064,64768.0,0.0,64512.0,69.619,0.086,66.896,76.139,76.322,76.353,76.374,9.563,10.113,10.113,10.113,0.482,0.0,190.0,0.0,93.0,4076.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.899,1631888637828.0,234906.0,234906.0,1631888637828.0,31.98,44.079,939.566,0.0,190.0,587.0,2143.0,3635.0,1521.0,0.0,10.113,9.563,10.113,10.113,66.896,76.139,76.322,76.353,76.374,0.482,-0.048,0.0,-0.064,64768.0,0.0,64512.0,48.466,48.208,48.689,69.619,0.086,4076.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888644152.0,17.445,78.35,14.899,81.058,115.929,44.7,0.081,1.218,0.0,90.0,2.791,6.978,2.427,6.068,1.0
356,2021-09-17 19:55:00,1,1,6.69,32.06,43.954,939.591,48.448,48.216,48.634,585.0,3632.0,2148.0,1519.0,-0.016,-0.016,0.0,65280.0,65280.0,0.0,69.592,0.226,61.629,70.144,70.312,70.341,70.36,8.81,9.316,9.316,9.316,0.465,0.0,132.0,0.0,93.0,4086.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.928,1631888740211.0,234907.0,234907.0,1631888740211.0,32.06,43.954,939.591,0.0,132.0,585.0,2148.0,3632.0,1519.0,0.0,9.316,8.81,9.316,9.316,61.629,70.144,70.312,70.341,70.36,0.465,-0.016,-0.016,0.0,65280.0,65280.0,0.0,48.448,48.216,48.634,69.592,0.226,4086.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631888743492.0,17.445,78.35,14.928,81.033,115.832,44.664,0.081,1.188,0.0,90.0,2.571,6.428,2.236,5.59,1.0
